file,key,unprocessed,processed
MIT_523,presentaddress,"H. No.69 , Dhar Chowk , Itajpur27 .","H. No.69, Dhar Chowk, Itajpur27"
MIT_523,permanentaddress,"771 ,Talla Circle , Ajmer-395612","771,talla Circle, Ajmer-395612"
MIT_523,referencescmob1,Lanesome soutry -480649683,Lanesome Soutry - 480649683
MIT_523,experience,I years at Prabinu Buon and Choudhary,I years at Prabinu Buon and Choudhary
MIT_523,Dateofbirth,(0 ( 5 ( 4.59 .,0/5/4/59
MIT_523,referencescmob2,Argan Pradham -9468155629,Argan Pradham - 9468155629
MIT_523,languageknown,"Kannad , English","Kannada, English"
MIT_523,AlternateNo,"71 3.6,5634",71365634
MIT_523,nationality,Indianism .,Indianism
MIT_523,contactnumber,"7,14,08,25,15,158",7.14083E+11
MIT_523,maritalstatus,married .,Married
MIT_523,bloodgroup,B-,B-
MIT_523,Fatherhusbandname,veer lealita .,Veer Lealita
MIT_523,experience1,to yeaks at Buch Lanka and Modi,to yeaks at Buch Lanka and Modi
MIT_523,place,Patna .,Patna
MIT_523,gender,male .,Male
MIT_523,date,04 (02 (2024 .,04-02-2024
MIT_523,aadhaarcard,26 8979 000000,2.68979E+11
MIT_523,qualification,P N.D.,P ND
MIT_523,candidatename,Grautam Kalita .,Grautam Kalita
TCE_1103,referencescmob1,Ikshiba Dixik - 85177243925 .,Ikshiba Dixik - 85177243925
TCE_1103,experience,8 Years at Sandhun TOOY,8 Years at Sandhun TOOY
TCE_1103,contactnumber,7 b 3b552475 .,7636552475
TCE_1103,languageknown,"Talugu , English , Hindi , Gujaraki","Telugu, English, Hindi, Gujarati"
TCE_1103,AlternateNo,7820107539 .,7820107539
TCE_1103,presentaddress,"29,886 , Borde Chowk , Bijapur-959957","29,886, Borde Chowk, Bijapur-959957"
TCE_1103,place,Aizawl .,Aizawl
TCE_1103,permanentaddress,"10 , Siibal Nagar , Ghaziabad 035336","10, Siibal Nagar, Ghaziabad 035336"
TCE_1103,Dateofbirth,4/4 ) 1969 .,04-04-1969
TCE_1103,experience1,2 years at Verma-Jani .,2 years at Verma-Jani
TCE_1103,referencescmob2,Upma Goka -99TH355854 .,Upma Goka - 99355854
TCE_1103,nationality,Indian,Indian
TCE_1103,Fatherhusbandname,chatresh Boil .,Chatresh Boil
TCE_1103,gender,Female .,Female
TCE_1103,bloodgroup,B-,B-
TCE_1103,qualification,18th Pass .,18th Pass
TCE_1103,date,104 ( 12 ( 2022 .,104/12/2022
TCE_1103,maritalstatus,married .,Married
TCE_1103,candidatename,Pooya Bail .,Pooya Bail
MIT_110,permanentaddress,"58 )0 , Dalwensham Street , Dhanbad","58 0, Dalwensham Street, Dhanbad"
MIT_110,presentaddress,"Homo' 980 . Thaveri zilin , Jaqualpus","Homo 980 . Thaveri Zilin, Jaqualpus"
MIT_110,referencescmob1,Dohan Minnie ) KRISHWO ) #,DohanMinnieKRISHWO - 
MIT_110,gender,Maha,Maha
MIT_110,referencescmob2,"Rudtakallen' Gvobu ! 9,6 x66",RudtakallenGvobux - 9666
MIT_110,experience,4 Years of Sanny - Dalal,4 Years of Sanny - Dalal
MIT_110,languageknown,"Gujmati , Telvar","Gujarati, Telvar"
MIT_110,nationality,Indieva .,Indieva
MIT_110,contactnumber,"804 4,60 bx .",8044606
MIT_110,candidatename,Gopal Margur,Gopal Margur
MIT_110,Fatherhusbandname,Leichum Mungar,Leichum Mungar
MIT_110,AlternateNo,"76,0,5b. 267 .",76056267
MIT_110,qualification,post-Graduate .,Post-Graduate
MIT_110,maritalstatus,Sing live .,Single
MIT_110,place,Raimr .,Raipur
MIT_110,date,hof bs voss .,
MIT_110,experience1,"2""4 years at Du't Dinger .",24 years at Dut Dinger
MIT_110,aadhaarcard,"8k 44,680,000000",8.4468E+11
MIT_110,Dateofbirth,"71istlaas "" I",71
TCE_1420,contactnumber,8563608498 .,8563608498
TCE_1420,experience,3 years . O. Soome Padmanaban & Sankaram,3 years O Soome Padmanaban Sankaram
TCE_1420,referencescmob1,Deepa Pant - T118 7476 5 .,Deepa Pant - 11874765
TCE_1420,permanentaddress,"13b , Saint Nagan , Tadepalligudam-944-27","13b, Saint Nagan, Tadepalligudam-944-27"
TCE_1420,place,Chandiasah .,Chandigarh
TCE_1420,languageknown,"Malayalam , Kennada , Bengali , Telugu .","Malayalam, Kannada, Bengali, Telugu"
TCE_1420,referencescmob2,Vidhi Ramakrishnan - 9147-760-8,Vidhi Ramakrishnan - 9147-760-8
TCE_1420,presentaddress,"07125 , Savant Chowk , Srinagar -154 636","07125, Savant Chowk, Srinagar -154 636"
TCE_1420,experience1,9 years . O' Dahpande Gopal's Mukherjee,9 years O Dahpande Gopals Mukherjee
TCE_1420,Dateofbirth,5/27 ( 1985 .,5/27/1985
TCE_1420,nationality,sholian .,Sholian
TCE_1420,Fatherhusbandname,Jonathan Rangatrathan .,Jonathan Rangatrathan
TCE_1420,bloodgroup,at,A+
TCE_1420,date,06/2 67 2022 .,06/2/67/2022
TCE_1420,qualification,graduate .,Graduate
TCE_1420,candidatename,Daksh Ranganathan,Daksh Ranganathan
TCE_1420,gender,Male .,Male
TCE_1420,AlternateNo,747036 5712 .,7470365712
TCE_1420,maritalstatus,Married .,Married
VIT_922,permanentaddress,"H. No. 223 . South-couwal Street ,",H. No. 223 . South-couwal Street
VIT_922,presentaddress,"97 , Koshy Zila , New Delhiquijnzo","97, Koshy Zila, New Delhiquijnzo"
VIT_922,languageknown,"Tamil , Hindi , Feluse","Tamil, Hindi, Feluse"
VIT_922,contactnumber,778091 6912 .,7780916912
VIT_922,referencescmob1,Nachifek Grande - 815968f.73 .,Nachifek Grande - 81596873
VIT_922,referencescmob2,Wriedchigh Bains -7667045534,Wriedchigh Bains - 7667045534
VIT_922,candidatename,Maanar Gospel .,Maanar Gospel
VIT_922,gender,Male .,Male
VIT_922,place,Delhi .,Delhi
VIT_922,AlternateNo,827/897925 .,8271897925
VIT_922,Fatherhusbandname,Ansh Gropal,Ansh Gropal
VIT_922,date,6/41/2025 .,6/41/2025
VIT_922,Dateofbirth,61.22 ) 1976 .,61/22/1976
VIT_922,bloodgroup,Bf.,B
VIT_922,experience1,10 years at Khare-Bhatt,10 years at Khare-Bhatt
VIT_922,experience,2 years at Badami Inn .,2 years at Badami Inn
VIT_922,qualification,Graduate .,Graduate
VIT_922,aadhaarcard,"79,15,30,00,000",79153000000
VIT_922,maritalstatus,Single .,Single
TCE_1100,permanentaddress,"7z148 , Ddayal Road , Bhiaserchob .","7z148, Ddayal Road, Bhiaserchob"
TCE_1100,languageknown,"Guyabati , reign , Marathi , Bengali .","Gujarati, Reign, Marathi, Bengali"
TCE_1100,referencescmob1,"Chavan Batta - 81983-047 ,",Chavan Batta - 81983-047 
TCE_1100,presentaddress,"85 , chawla nagar , malegaan 643-71","85, Chawla Nagar, Malegaan 643-71"
TCE_1100,AlternateNo,854619323 1 .,8546193231
TCE_1100,experience,& Years at Tak-Dashparall .,Years at Tak-Dashparall
TCE_1100,nationality,Indianism .,Indianism
TCE_1100,candidatename,Aahana Sengupta .,Aahana Sengupta
TCE_1100,contactnumber,75534 7.585,755347585
TCE_1100,maritalstatus,married .,Married
TCE_1100,qualification,Post-Graduate .,Post-Graduate
TCE_1100,place,Aneknow .,Aneknow
TCE_1100,Dateofbirth,12 ( 21 ( 1980 .,12/21/1980
TCE_1100,date,08 ( 111 2023 .,8/111/2023
TCE_1100,referencescmob2,Ansh som - 9/22065935,Ansh Som - 922065935
TCE_1100,experience1,3 years at Darra Nagyand Seshachri,3 years at Darra Nagyand Seshachri
TCE_1100,bloodgroup,ABT,ABT
TCE_1100,Fatherhusbandname,wyatt setgupba .,Wyatt Setgupba
TCE_1100,gender,female .,Female
VIT_946,languageknown,"Hindi , Malayalam , Marrathi , Bengali","Hindi, Malayalam, Marathi, Bengali"
VIT_946,permanentaddress,"H.WO. 88 , Bhatti Street , Buxar 171907","H.WO. 88, Bhatti Street, Buxar 171907"
VIT_946,referencescmob1,Radhika Shan-7738895851 .,Radhika Shan - 7738895851
VIT_946,referencescmob2,priska' Hora - 978855509 ),Priska Hora - 978855509
VIT_946,contactnumber,1960809 2566 .,19608092566
VIT_946,presentaddress,"H.NO. 934 . Kapoor 2ila , Mathura - 542471","H.NO. 934 . Kapoor 2ila, Mathura - 542471"
VIT_946,experience,a years at Yadav-Prabhakar,a years at Yadav-Prabhakar
VIT_946,experience1,a years at Sierra Handa and Muti-,a years at Sierra Handa and Muti-
VIT_946,date,09 ( IT ( 2025 .,Sep-25
VIT_946,bloodgroup,ab't .,AB+
VIT_946,Dateofbirth,""" ( 1982 .",1982
VIT_946,nationality,Indian .,Indian
VIT_946,AlternateNo,97 6. 49199 R.,97649199
VIT_946,place,Aizawl .,Aizawl
VIT_946,gender,male .,Male
VIT_946,candidatename,Praneel Sharma .,Praneel Sharma
VIT_946,maritalstatus,married .,Married
VIT_946,Fatherhusbandname,Ekavir Sharpna .,Ekavir Sharpna
VIT_946,qualification,Arraduate .,Graduate
VIT_946,aadhaarcard,3910b.000000,39106000000
VIT_734,presentaddress,"H. No. 57 , Singh Chovoka ,","H. No. 57, Singh Chovoka"
VIT_734,permanentaddress,"48/10 , Jeland Naggar's 0 28","48/10, Jeland Naggars 0 28"
VIT_734,gender,Male,Male
VIT_734,referencescmob1,Nimat Rajagopal - 799034580 .,Nimat Rajagopal - 799034580
VIT_734,experience,"3 Years at Singhal Sarkare , Kala",3 Years at Singhal Sarkare Kala
VIT_734,languageknown,"Telugu , Malayalam , Tamil , Bengali","Telugu, Malayalam, Tamil, Bengali"
VIT_734,referencescmob2,Alexander Baini - 8908169074,Alexander Baini - 8908169074
VIT_734,nationality,Indian,Indian
VIT_734,candidatename,Nareen Mahnajan,Nareen Mahnajan
VIT_734,experience1,1Year at Thakur-Gravide,1Year at Thakur-Gravide
VIT_734,bloodgroup,A -,A-
VIT_734,place,D1's pur .,Dispur
VIT_734,Fatherhusbandname,Velant Mallyan,Velant Mallyan
VIT_734,date,To. b.2015,2015
VIT_734,aadhaarcard,617 392000000,6.17392E+11
VIT_734,qualification,Diploma .,Diploma
VIT_734,maritalstatus,Marvered .,Marvered
VIT_734,AlternateNo,850 5535292,8505535292
VIT_734,contactnumber,74 6/4 71822,7461471822
VIT_734,Dateofbirth,05.07 . 1981 .,05-07-1981
VIT_879,experience,to years at Hans-Mani,to years at Hans-Mani
VIT_879,languageknown,"English , Bengali .","English, Bengali"
VIT_879,maritalstatus,Marsied .,Married
VIT_879,permanentaddress,"73154 , Mardzila , Karnal 4.3116 .","73154, Mardzila, Karnal 4.3116"
VIT_879,presentaddress,"82 , Dash Marg , Moradabad - 162073","82, Dash Marg, Moradabad - 162073"
VIT_879,contactnumber,90578 5673 .,905785673
VIT_879,qualification,10th Pass .,10th Pass
VIT_879,referencescmob2,Vihaan Solonki - 1979 1974-70 .,Vihaan Solonki - 1979 1974-70 
VIT_879,experience1,2 years at Guha LLC .,2 years at Guha LLC
VIT_879,bloodgroup,B -,B-
VIT_879,AlternateNo,91503 50 538,9150350538
VIT_879,candidatename,Bhavana kandar,Bhavana Kandar
VIT_879,referencescmob1,Patsick Rarel - 714 5867693,Patsick Rarel - 7145867693
VIT_879,gender,Female .,Female
VIT_879,nationality,Indian,Indian
VIT_879,Dateofbirth,2/119695,2/119695
VIT_879,place,chennai .,Chennai
VIT_879,date,04 ( raf 2024 .,Apr-24
VIT_879,Fatherhusbandname,Baljovan Kamdar .,Baljovan Kamdar
VIT_879,aadhaarcard,3324 47000000,3.32447E+11
MIT_45,permanentaddress,"77, Pandey street , kolhapur 280801","77, Pandey Street, Kolhapur 280801"
MIT_45,contactnumber,9925719496,9925719496
MIT_45,referencescmob1,Abeen Southar - 9662955151 .,Abeen Southar - 9662955151
MIT_45,presentaddress,"32/04 , Sahni Circle , Jamnagan-536937","32/04, Sahni Circle, Jamnagan-536937"
MIT_45,experience1,7 years at Prabhakan LLC,7 years at Prabhakan LLC
MIT_45,maritalstatus,married .,Married
MIT_45,AlternateNo,8176819116 .,8176819116
MIT_45,bloodgroup,out,O+
MIT_45,experience,1 years at Singh LLC .,1 years at Singh LLC
MIT_45,candidatename,Pranit Vanghese .,Pranit Vanghese
MIT_45,Fatherhusbandname,Yuvray Varghese .,Yuvray Varghese
MIT_45,languageknown,"Bengali , Hindi , Malayalam","Bengali, Hindi, Malayalam"
MIT_45,nationality,Indian .,Indian
MIT_45,referencescmob2,Villaan Bir - 9597398776 .,Villaan Bir - 9597398776
MIT_45,Dateofbirth,(713 ( 1991 .,713/1991
MIT_45,date,03/01/2022 .,03-01-2022
MIT_45,place,Kohuria .,Kohuria
MIT_45,qualification,pho .,PhD
MIT_45,gender,Male .,Male
MIT_45,aadhaarcard,72976000000 .,72976000000
MIT_456,permanentaddress,miryalaunda Oasis to treat :,Miryalaunda Oasis To Treat
MIT_456,languageknown,"Telugu , marathi , Bengali'","Telugu, Marathi, Bengali"
MIT_456,referencescmob1,"Charles Ramaswamy - F0,570 6 7114 ,",Charles Ramaswamy - 057067114
MIT_456,presentaddress,"76 , Deo Marq , Bokano-tu bon3","76, Deo Marq, Bokano-tu bon3"
MIT_456,referencescmob2,Benjamin Randhawa -F2 568 59103,Benjamin Randhawa - 256859103
MIT_456,experience,8 years at Bhatt-Mann .,8 years at Bhatt-Mann
MIT_456,nationality,Enclian .,Enclian
MIT_456,gender,female .,Female
MIT_456,AlternateNo,750 7975903 .,7507975903
MIT_456,contactnumber,"#6 5,6 0 9.20 .",6560920
MIT_456,maritalstatus,10th pass .,Thpass
MIT_456,Fatherhusbandname,Grunest Devan .,Grunest Devan
MIT_456,place,dispur .,Dispur
MIT_456,date,07 1/91 20.2 .,07/1/91/20/2
MIT_456,aadhaarcard,26H8 56000000,26856000000
MIT_456,Dateofbirth,10 (5 ( 1964 .,10-05-1964
MIT_456,bloodgroup,At,A+
MIT_456,candidatename,Zinal Devan,Zinal Devan
MIT_456,experience1,I Years at Borah-Nori .,I Years at Borah-Nori
VIT_795,AlternateNo,80300 8354 .,803008354
VIT_795,candidatename,Mekhala Chada,Mekhala Chada
VIT_795,referencescmob2,Rajestri poll - 7335476117,Rajestri Poll - 7335476117
VIT_795,permanentaddress,"H.NO. M.58 , Bands Road , Bikaner 069906","H.NO. M.58, Bands Road, Bikaner 069906"
VIT_795,presentaddress,"11 , Peri path , Junagadh 340415","11, Peri Path, Junagadh 340415"
VIT_795,experience1,1 Years at Rani Group,1 Years at Rani Group
VIT_795,Fatherhusbandname,Qasim chada .,Qasim Chada
VIT_795,referencescmob1,Darika Khurama - 88151024249,Darika Khurama - 88151024249
VIT_795,date,12 ( 03/2025 .,12-03-2025
VIT_795,Dateofbirth,5/ In ( 1963 .,May-63
VIT_795,experience,10 years at mitter-Konda,10 years at mitter-Konda
VIT_795,pancard,EPKKA 3/6.2 .,EPKKA362
VIT_795,contactnumber,8567612105,8567612105
VIT_795,languageknown,"Hindi , Tekqu , Bengali , English","Hindi, Tekqu, Bengali, English"
VIT_795,qualification,12th pass .,12th Pass
VIT_795,place,bramg to k .,Bramgtok
VIT_795,bloodgroup,At,A+
VIT_795,maritalstatus,married .,Married
TCE_1305,presentaddress,"# T.680 , Tella Street , Mixa-Bhayando","T.680, Tella Street, Mixa-bhayando"
TCE_1305,referencescmob1,chameli Naxula -9681b39930 .,Chameli Naxula - 968139930
TCE_1305,experience1,8 years at Mann and Sons .,8 years at Mann and Sons
TCE_1305,experience,4 years at Ben. One .,4 years at Ben One
TCE_1305,permanentaddress,"591 , Palla Grang , Haldia - 14.8.8 .","591, Palla Grang, Haldia - 14.8.8"
TCE_1305,candidatename,Santa Orabe .,Santa Orabe
TCE_1305,AlternateNo,4 374-48 977,437448977
TCE_1305,contactnumber,931618623 1 .,9316186231
TCE_1305,languageknown,"Kannada , Bengali , Tamil , Hindi","Kannada, Bengali, Tamil, Hindi"
TCE_1305,referencescmob2,"Wishi Walla - 19 25,00089Y .",Wishi Walla - 192500089
TCE_1305,Dateofbirth,a (15 ( 1985 .,15/1985
TCE_1305,place,Shilloma .,Shillong
TCE_1305,qualification,10th Pass .,10th Pass
TCE_1305,nationality,Dndian .,Indian
TCE_1305,date,0 9 (03 (2025 .,0/9/03/2025
TCE_1305,maritalstatus,married .,Married
TCE_1305,bloodgroup,"B""no .",BO
TCE_1305,gender,Female .,Female
TCE_1305,Fatherhusbandname,Jackson Orard,Jackson Orard
TCE_1058,referencescmob1,"pallavi Aurora , 97789 36382",pallaviAurora - 9778936382
TCE_1058,maritalstatus,married .,Married
TCE_1058,languageknown,"harathi , Kannada .","Marathi, Kannada"
TCE_1058,candidatename,victor pant,Victor Pant
TCE_1058,permanentaddress,"Hino.592 . Gupta , Naihati-890885 .","Hino.592 . Gupta, Naihati-890885"
TCE_1058,contactnumber,74947 53702,7494753702
TCE_1058,gender,male .,Male
TCE_1058,experience,6 years at Barman - Joshi .,6 years at Barman - Joshi
TCE_1058,presentaddress,"82. Thaken Street , Buxar-614,09","82. Thaken Street, Buxar-614,09"
TCE_1058,qualification,Diploma .,Diploma
TCE_1058,experience1,1 years at mandal naraen S pector .,1 years at mandal naraen S pector
TCE_1058,nationality,Indian .,Indian
TCE_1058,AlternateNo,84129 76426 .,8412976426
TCE_1058,Fatherhusbandname,siddharth bank,Siddharth Bank
TCE_1058,referencescmob2,christopher Kapadra - 76751 28472 .,Christopher Kapadra - 7675128472
TCE_1058,bloodgroup,B-,B-
TCE_1058,Dateofbirth,alisliabf,
TCE_1179,presentaddress,"8hani , Mkadri 655-4t , .","8hani, Mkadri 655-4t"
TCE_1179,permanentaddress,"3bumbri , Nanda Ganj , Navi","3bumbri, Nanda Ganj, Navi"
TCE_1179,experience,a years at Bhardway plc.,a years at Bhardway plc
TCE_1179,contactnumber,795 0.8 54053,7950854053
TCE_1179,referencescmob1,Atr Aggarwal - 8407885952,Atr Aggarwal - 8407885952
TCE_1179,AlternateNo,"9 2191,299 .",92191299
TCE_1179,experience1,5 years at Wali-Shaveri,5 years at Wali-Shaveri
TCE_1179,candidatename,ponith Kohli .,Ponith Kohli
TCE_1179,languageknown,"Bengati , Kannada , Malayalam , Telugu","Bengali, Kannada, Malayalam, Telugu"
TCE_1179,nationality,Indian,Indian
TCE_1179,Dateofbirth,4 (13 (993 .,4/13/993
TCE_1179,qualification,graduate .,Graduate
TCE_1179,date,12 (20 (20 2.4 .,12/20/20/2/4
TCE_1179,referencescmob2,Samau Kaka - 848713b387,Samau Kaka - 848713387
TCE_1179,gender,Male .,Male
TCE_1179,place,raipum .,Raipur
TCE_1179,bloodgroup,0 -,O-
TCE_1179,maritalstatus,Married .,Married
TCE_1179,Fatherhusbandname,Avr Kohli,Avr Kohli
TCE_1468,experience,I years at SANKAR - PRABHU .,I years at SANKAR - PRABHU
TCE_1468,candidatename,Benjamin Hora .,Benjamin Hora
TCE_1468,referencescmob1,TEJAS CHACKO -9811786230,TEJAS CHACKO - 9811786230
TCE_1468,languageknown,"English , Malayalam .","English, Malayalam"
TCE_1468,experience1,8 years at TARA LLC .,8 years at TARA LLC
TCE_1468,presentaddress,"H.NO.64 , MAMMAN PATH , JABALPOR 9038226","H.NO.64, MAMMAN PATH, JABALPOR 9038226"
TCE_1468,contactnumber,8851182646 .,8851182646
TCE_1468,referencescmob2,""" Madhav DUGAL -956134018 ) .",Madhav DUGAL - 956134018
TCE_1468,AlternateNo,9249159256 .,9249159256
TCE_1468,permanentaddress,"941, Deep Street , Rajahmundry 100951 .","941, Deep Street, Rajahmundry 100951"
TCE_1468,place,Bengalur v.,Bengaluru
TCE_1468,Dateofbirth,2123 1969,2123/1969
TCE_1468,nationality,indian .,Indian
TCE_1468,date,(10/02 (2025 .,10-02-2025
TCE_1468,qualification,12th pass .,12th Pass
TCE_1468,gender,male .,Male
TCE_1468,bloodgroup,0 t,O+
TCE_1468,maritalstatus,single .,Single
TCE_1468,Fatherhusbandname,chatura hora .,Chatura Hora
VIT_875,gender,Female .,Female
VIT_875,maritalstatus,Married .,Married
VIT_875,permanentaddress,"H.No.829 , Pandya Mary , Morada bad","H.No.829, Pandya Mary, Morada bad"
VIT_875,languageknown,"Hindi , Malayalam .","Hindi, Malayalam"
VIT_875,qualification,10th Pass .,10th Pass
VIT_875,presentaddress,"90 , Loyal Path , Begasorai -739339","90, Loyal Path, Begasorai -739339"
VIT_875,experience,6 years at Swanny LLC .,6 years at Swanny LLC
VIT_875,referencescmob2,Ishani Raja - 9334949905,Ishani Raja - 9334949905
VIT_875,AlternateNo,882978 & 53 (6 .,8829785316
VIT_875,contactnumber,985 711 3258,9857113258
VIT_875,Dateofbirth,91 6/9.9 .,91/6/9/9
VIT_875,candidatename,Idika Bala .,Idika Bala
VIT_875,nationality,Indean .,Indian
VIT_875,place,Yangtok,Gangtok
VIT_875,bloodgroup,B -,B-
VIT_875,referencescmob1,Krisha Lad - 9721372244,Krisha Lad - 9721372244
VIT_875,experience1,10 years at Balay-charr.,10 years at Balay-charr
VIT_875,date,objob ( 2023 .,2023
VIT_875,Fatherhusbandname,Oscar Bala .,Oscar Bala
VIT_875,aadhaarcard,332215000000 #,3.32215E+11
TCE_1498,experience,3 years at chowdhway PLC .,3 years at chowdhway PLC
TCE_1498,experience1,I years at Balan Naidu & Trived,I years at Balan Naidu Trived
TCE_1498,contactnumber,75594-0807 .,755940807
TCE_1498,permanentaddress,"75, Kamdar Gary , Hindupur 095332","75, Kamdar Gary, Hindupur 095332"
TCE_1498,referencescmob1,Yug Hedge - 9809202156 .,Yug Hedge - 9809202156
TCE_1498,languageknown,"Tamil , Bengali , Morathi , Malayalam","Tamil, Bengali, Marathi, Malayalam"
TCE_1498,candidatename,Yashica Sarma,Yashica Sarma
TCE_1498,AlternateNo,9517173976 .,9517173976
TCE_1498,presentaddress,"76/90 , Prashad Road , Satna -773188","76/90, Prashad Road, Satna -773188"
TCE_1498,place,chennai .,Chennai
TCE_1498,Dateofbirth,2 ) 15 ( 2007 .,2/15/2007
TCE_1498,nationality,Indian,Indian
TCE_1498,referencescmob2,"Anirudh Ramaswany - 7,5001043 ) .",Anirudh Ramaswany - 75001043
TCE_1498,qualification,Graduate .,Graduate
TCE_1498,maritalstatus,single .,Single
TCE_1498,gender,Female .,Female
TCE_1498,date,02 ( 14 ( 2022 .,2/14/2022
TCE_1498,bloodgroup,B.,B
TCE_1498,Fatherhusbandname,Saksham Samara .,Saksham Samara
TCE_1469,referencescmob1,Voranya Murthy - 7621935027 .,Voranya Murthy - 7621935027
TCE_1469,experience,4 years at Chad Chahal and Som,4 years at Chad Chahal and Som
TCE_1469,experience1,6 years at Minhas Golla and Dugar,6 years at Minhas Golla and Dugar
TCE_1469,contactnumber,9538 352948 .,9538352948
TCE_1469,languageknown,"Marathi , Kannada , Telugu","Marathi, Kannada, Telugu"
TCE_1469,place,Panaji .,Panaji
TCE_1469,AlternateNo,9097627564 .,9097627564
TCE_1469,referencescmob2,Vorenya Sankanan - 9669455600,Vorenya Sankanan - 9669455600
TCE_1469,permanentaddress,"H. No. 85 , Karnik Road , Uthasnagar 481873","H. No. 85, Karnik Road, Uthasnagar 481873"
TCE_1469,candidatename,Parth Kumar .,Parth Kumar
TCE_1469,presentaddress,"58/31 , Garg Ganj , Etawah - 034097","58/31, Garg Ganj, Etawah - 034097"
TCE_1469,nationality,Indian .,Indian
TCE_1469,bloodgroup,0 -,O-
TCE_1469,Dateofbirth,12/2 ( 1982 .,12-02-1982
TCE_1469,date,11/03 ( 2024 .,11-03-2024
TCE_1469,gender,Male .,Male
TCE_1469,qualification,10th Pass .,10th Pass
TCE_1469,Fatherhusbandname,Fagid Kumar .,Fagid Kumar
TCE_1402,experience,1year at Vora LLC .,1year at Vora LLC
TCE_1402,nationality,Indian .,Indian
TCE_1402,referencescmob2,Samar Master 7935420097 .,SamarMaster - 7935420097
TCE_1402,gender,male .,Male
TCE_1402,presentaddress,"305 , Ratten . Chawk , Dhanbad -266931 .","305, Ratten . Chawk, Dhanbad -266931"
