,folder,file,text
556,TCE_1247,bloodgroup,0 -
557,TCE_1247,experience1,speech at Iceer-kakar .
558,TCE_1247,qualification,12th Park .
559,TCE_1247,languageknown,"banada , Malayalam ."
560,TCE_1247,referencescmob2,Valana Datta - 8&61b.566
561,TCE_1247,maritalstatus,Marneed .
562,TCE_1247,contactnumber,99 7 7.8 306 1 .
563,TCE_1247,AlternateNo,841 9.50271 .
564,TCE_1247,place,Dehradun
565,TCE_1247,candidatename,Azaan Bala .
566,TCE_1247,referencescmob1,"Samuh Barman - 97,2481929"
567,MIT_416,nationality,Indian
568,MIT_416,Dateofbirth,12 ( 21/2005 .
569,MIT_416,Fatherhusbandname,Ekaraj keer
570,MIT_416,permanentaddress,"611 , Sehgal Ganj , Jalandhar 519857 ,"
571,MIT_416,experience,9 years at Jaggi-shan
572,MIT_416,date,b2/9 ( 2025 .
573,MIT_416,presentaddress,"54181 , Sandal Circle , Rampre-300099"
574,MIT_416,gender,female .
575,MIT_416,bloodgroup,bt .
576,MIT_416,experience1,8 Years at Wali Sharif and Bassi
577,MIT_416,qualification,Graduate .
578,MIT_416,languageknown,"Valayalam , Telungu , Kannada , English"
579,MIT_416,aadhaarcard,940701000000
580,MIT_416,referencescmob2,Mason Badami - 866580333 .
581,MIT_416,pancard,WZX HB1713U.
582,MIT_416,maritalstatus,single .
583,MIT_416,contactnumber,8252299753 .
584,MIT_416,AlternateNo,9 8.8688 94 .
585,MIT_416,place,Epangtok .
586,MIT_416,candidatename,Form keen .
587,MIT_416,referencescmob1,Yachana Dhaliwal -8557420441
588,MIT_122,nationality,Indian .
589,MIT_122,Dateofbirth,5141 1974 .
590,MIT_122,Fatherhusbandname,Raghov Iyeingas .
591,MIT_122,permanentaddress,"H.NO. 176 , 02a Street , Sagan 92983 ,"
592,MIT_122,experience,10 years at Sinha PLC .
593,MIT_122,date,07l131 2025 .
594,MIT_122,presentaddress,"12165 , Shankas Street , Secunderabad -35209 0"
595,MIT_122,gender,Female .
596,MIT_122,bloodgroup,At
597,MIT_122,experience1,9 years at Bhagar-Sarin .
598,MIT_122,qualification,Graduate .
599,MIT_122,languageknown,"Tamil , Bengali , Gujarati , Marathi"
600,MIT_122,aadhaarcard,2863320000000
601,MIT_122,referencescmob2,Turvi Hallick - 17913188 do
602,MIT_122,pancard,HRIJG 5455E.
603,MIT_122,maritalstatus,Married .
604,MIT_122,contactnumber,810039 (53 ) .
605,MIT_122,AlternateNo,9320209009 .
606,MIT_122,place,Hyderabad .
607,MIT_122,candidatename,Taiveni Tyengar .
608,MIT_122,referencescmob1,Uruirda Kalita' 978_1872013 .
609,TCE_1262,nationality,Indian .
610,TCE_1262,Dateofbirth,11 ( as ( 1970 .
611,TCE_1262,Fatherhusbandname,Kevin Bhangava .
612,TCE_1262,permanentaddress,HINDUS # # 24thnamworthy many
613,TCE_1262,experience,4 years at Noir-Manne .
614,TCE_1262,date,91 29/2024
615,TCE_1262,presentaddress,"99/32 , Boise Xila , Mahestala -4.2179"
616,TCE_1262,gender,Female .
617,TCE_1262,bloodgroup,Ab -
618,TCE_1262,experience1,1years at Framesh-Aggarwal
619,TCE_1262,qualification,Post-graduate .
620,TCE_1262,languageknown,"Yujarati , Kannada"
621,TCE_1262,referencescmob2,"Grown Samra - a 7,2,66-2.3"
622,TCE_1262,maritalstatus,married .
623,TCE_1262,contactnumber,1 3/96550
624,TCE_1262,AlternateNo,9860 513557 .
625,TCE_1262,place,Pancaj i .
626,TCE_1262,candidatename,Izaitra Bhangava .
627,TCE_1262,referencescmob1,gopal Ravel - 1724467969
628,MIT_501,nationality,Indian .
629,MIT_501,Dateofbirth,12 (21 ( 1960 .
630,MIT_501,Fatherhusbandname,Veer Ben .
631,MIT_501,permanentaddress,"32,863 , Chowdhury Nagur , Ourgapur ,"
632,MIT_501,experience,b Years at Kerpe Ltd .
633,MIT_501,date,10 (08 ) 2025 .
634,MIT_501,presentaddress,"23.91 , Phalle Street , Ratlam 67.706 ."
635,MIT_501,gender,female .
636,MIT_501,bloodgroup,or
637,MIT_501,experience1,10 years at Wagle Dequi and Charden
638,MIT_501,qualification,Post-Graduate .
639,MIT_501,languageknown,"Kannad a , Marathi ."
640,MIT_501,aadhaarcard,"984550,000000"
641,MIT_501,referencescmob2,smarth Kala - 802405794 .
642,MIT_501,maritalstatus,Married .
643,MIT_501,contactnumber,8 547763 769 .
644,MIT_501,AlternateNo,561390 75007 .
645,MIT_501,place,Mumbaw .
646,MIT_501,candidatename,Hugoka Ben .
647,MIT_501,referencescmob1,"Lipika Kulkarni - 87.5363,0009 ."
648,TCE_1310,nationality,Indian .
649,TCE_1310,Dateofbirth,m ( 1996 .
650,TCE_1310,Fatherhusbandname,Charles Krishnan .
651,TCE_1310,permanentaddress,"oba , Grokhale Mary , Budget-8-36 ."
652,TCE_1310,experience,3 years at Sagan Devan and Swami
653,TCE_1310,date,"08 100,00095 ."
654,TCE_1310,presentaddress,"30/755 , Roy Chouvk , Nachmid - 841,00"
655,TCE_1310,gender,Male .
656,TCE_1310,bloodgroup,At
657,TCE_1310,experience1,1 years at pandit Suri and chair .
658,TCE_1310,qualification,Graduate .
659,TCE_1310,languageknown,"Tamil , Telugu , Kannada"
660,TCE_1310,referencescmob2,pratyush Thakur- 9839811921 .
661,TCE_1310,maritalstatus,Married .
662,TCE_1310,contactnumber,889 8bbbb889
663,TCE_1310,AlternateNo,97 9 2/4.970 .
664,TCE_1310,place,Dehradus .
665,TCE_1310,candidatename,Vedant Krishnan .
666,TCE_1310,referencescmob1,Dalaza Butala - 921578575 .
667,TCE_1332,nationality,Indian .
668,TCE_1332,Dateofbirth,2 ) 10 ) 1999 .
669,TCE_1332,Fatherhusbandname,Tornack Dorsa .
670,TCE_1332,permanentaddress,"888 , Kant , Nanded 442823"
671,TCE_1332,experience,4 years at Ben PLC
672,TCE_1332,date,09 ( 15/2023 .
673,TCE_1332,presentaddress,"226 , Asiya Naqar , Thansi -3149 73 ,"
674,TCE_1332,gender,Female .
675,TCE_1332,bloodgroup,0 -
676,TCE_1332,experience1,5 years at Aggarwal LLC .
677,TCE_1332,qualification,Phud .
678,TCE_1332,languageknown,"Marathi , Hindi , Gujarati , Telugu"
679,TCE_1332,referencescmob2,Frederick Bail -8 4.3810.9.7.
680,TCE_1332,maritalstatus,I Marnied .
681,TCE_1332,contactnumber,77 3. 458374 .
682,TCE_1332,AlternateNo,773 2.39 6.5.4 .
683,TCE_1332,place,Ranchi .
684,TCE_1332,candidatename,Vrighti Dora .
685,TCE_1332,referencescmob1,Jeet Sankan - 8 638 613830
686,VIT_766,nationality,Indian .
687,VIT_766,Dateofbirth,( 26 ) 1970 .
688,VIT_766,Fatherhusbandname,Warias Balay .
689,VIT_766,permanentaddress,"G7J12 , Navang Mary , Kozhikode 829127"
690,VIT_766,experience,2 years at Thakkar Ltd .
691,VIT_766,date,04 ( 12 ( 2022
692,VIT_766,presentaddress,"58 , Crolla Chowk , Bujandshahr - 41,048"
693,VIT_766,gender,female .
694,VIT_766,bloodgroup,b t
695,VIT_766,experience1,9 years at Shan Setty and Bix .
696,VIT_766,qualification,post-graduate .
697,VIT_766,languageknown,"Tamil , English , malayalam ."
698,VIT_766,aadhaarcard,"88 309 300,000000.0"
699,VIT_766,referencescmob2,nidhi Bal - 810905998 .
700,VIT_766,maritalstatus,married .
701,VIT_766,contactnumber,7069161248 .
702,VIT_766,AlternateNo,7464 25 110 7 .
703,VIT_766,place,Dehratun .
704,VIT_766,candidatename,Talsa Balay .
705,VIT_766,referencescmob1,Nitesh kuruvilla - 8415389164 .
706,MIT_447,Dateofbirth,6 ( 18 ( 1960 .
707,MIT_447,Fatherhusbandname,Ekalinga Wali .
708,MIT_447,permanentaddress,"H.NO.25 Reddy Ganj , Bhimavaram"
709,MIT_447,experience,1 years at Dar Group
710,MIT_447,date,9117 ( 2023 .
711,MIT_447,presentaddress,"H.NO.43 , Roy Path . Ningamabad - 87020"
712,MIT_447,gender,Male .
713,MIT_447,bloodgroup,A -
714,MIT_447,experience1,10 years at bill Group
715,MIT_447,qualification,PhD .
716,MIT_447,languageknown,"Telugu , Bengali ."
717,MIT_447,aadhaarcard,487115000000
718,MIT_447,referencescmob2,Daniel Krish - 9962672532
719,MIT_447,maritalstatus,married .
720,MIT_447,contactnumber,9282436718
721,MIT_447,AlternateNo,7335886810
722,MIT_447,place,Kohima .
723,MIT_447,candidatename,Amol Wali .
724,MIT_447,referencescmob1,Andira Seth - 8138192492
725,TCE_1193,nationality,andion .
726,TCE_1193,Dateofbirth,alisliably .
727,TCE_1193,Fatherhusbandname,max badal .
728,TCE_1193,permanentaddress,"13 , Sundamann Chaude , Ahmadnagar as 1960"
729,TCE_1193,experience,3 years at Gera-surder .
730,TCE_1193,date,1212012022 .
731,TCE_1193,presentaddress,""" SUNY , Vodka Road , Kappur 4,61016 ."
732,TCE_1193,gender,male .
733,TCE_1193,bloodgroup,bt .
734,TCE_1193,experience1,4 years at God-peran .
735,TCE_1193,qualification,10th pass .
736,TCE_1193,languageknown,"Kannada , Marathi , English , Bengali ."
737,TCE_1193,referencescmob2,Dakshesh Morax - 8312454321
738,TCE_1193,maritalstatus,Mazzied .
739,TCE_1193,contactnumber,8748763237 .
740,TCE_1193,AlternateNo,8760342534 .
741,TCE_1193,place,Luckenow .
742,TCE_1193,candidatename,Kalpit Medal .
743,TCE_1193,referencescmob1,Roureen Tak -8642299324 .
744,TCE_1054,nationality,Indian
745,TCE_1054,Dateofbirth,5/4 ( 1975 .
746,TCE_1054,Fatherhusbandname,nredham .0m.
747,TCE_1054,permanentaddress,"20 , Noise Zila , marnura -"
748,TCE_1054,experience,2 years at Sarrafine
749,TCE_1054,date,121 26 ( 2025 .
750,TCE_1054,presentaddress,"TOTAL "" Motor Nagar . 13 kind"
751,TCE_1054,gender,male .
752,TCE_1054,bloodgroup,br.
753,TCE_1054,experience1,9 Years at Pallo and Sony
754,TCE_1054,qualification,12th pass
755,TCE_1054,languageknown,"Bengali . Kannado . Tamil , Hindi"
756,TCE_1054,referencescmob2,Ehaling Haldet -8701937849
757,TCE_1054,maritalstatus,married .
758,TCE_1054,contactnumber,TI134 68217
759,TCE_1054,AlternateNo,70 1 4.7.25 1 .
760,TCE_1054,place,shilong .
761,TCE_1054,candidatename,"wa""hall com"
762,TCE_1054,referencescmob1,Anita Barbara - 7.91 9. 37.30 (
763,MIT_431,nationality,Indian
764,MIT_431,Dateofbirth,11 91/9th .
765,MIT_431,Fatherhusbandname,Aditya Shetty .
766,MIT_431,permanentaddress,"47163 , Amenwalia circle , Prusro-65402 :"
767,MIT_431,experience,1 years at Ratta and Sons
768,MIT_431,date,OLP 15 (2024 .
769,MIT_431,presentaddress,"H.NO. 93 , Croyne Cranj , Berhamp.453 ,"
770,MIT_431,gender,female .
771,MIT_431,bloodgroup,a b-
772,MIT_431,experience1,8 years at Barar-Oorman
773,MIT_431,qualification,phD .
774,MIT_431,languageknown,"Hindi , Tamil , Bengali"
775,MIT_431,aadhaarcard,ITI 204000000
776,MIT_431,referencescmob2,Joshua Shere -7325654025
777,MIT_431,maritalstatus,married .
778,MIT_431,contactnumber,1723496565
779,MIT_431,AlternateNo,911 698986H
780,MIT_431,place,Isonima .
781,MIT_431,candidatename,Varenya Shetty .
782,MIT_431,referencescmob1,Ilebel Kaunda - 7H24289316
783,MIT_35,nationality,Indian
784,MIT_35,Dateofbirth,2/24 ( 2004 .
785,MIT_35,Fatherhusbandname,Frederick Duke .
786,MIT_35,permanentaddress,"13 , Dhawan path , Imphal-62.881"
787,MIT_35,experience,10 years at Nazareth Balmen and Balakrishian
788,MIT_35,date,11/27/2024 .
789,MIT_35,presentaddress,"69107 , Mann wrote , Karewal's 4/0.2"
790,MIT_35,gender,Female .
791,MIT_35,bloodgroup,o-
792,MIT_35,experience1,1 years at Bath Ltd .
793,MIT_35,qualification,10th pass .
794,MIT_35,languageknown,"Tamil , Hindi , Guigarati"
795,MIT_35,referencescmob2,Amera Sengupta - 78.9.5.4.2.604 .
796,MIT_35,pancard,HDE VHTO 7OOL
797,MIT_35,maritalstatus,single .
798,MIT_35,contactnumber,8355 8 8356s .
799,MIT_35,AlternateNo,9413154111
800,MIT_35,place,Agartala .
801,MIT_35,candidatename,Hamsini Duke .
802,MIT_35,referencescmob1,Wyatt Shulela - 9148590247
803,VIT_877,nationality,Indian .
804,VIT_877,Dateofbirth,81 21 19 60
805,VIT_877,Fatherhusbandname,Macenav Nyas .
806,VIT_877,permanentaddress,"H.NO. 38 , Secretary Choute . "" Duke - 3155667"
807,VIT_877,experience,6 years at Sanbar Ltd .
808,VIT_877,date,01 ( 06 (2024 .
809,VIT_877,presentaddress,"10/50 , chaudheistcheapatram - 1445-40"
810,VIT_877,gender,male .
811,VIT_877,bloodgroup,ABT .
812,VIT_877,experience1,Lyon's at Shetty Ratti
813,VIT_877,qualification,Graduate
814,VIT_877,languageknown,"Telinger , Marathi , Gujarat"
815,VIT_877,aadhaarcard,718626000000
816,VIT_877,referencescmob2,Krishna Gode - 8385410209
817,VIT_877,maritalstatus,single .
818,VIT_877,contactnumber,8M48 7P48 4/3 .
819,VIT_877,AlternateNo,97 b61b. 044 .
820,VIT_877,place,Bengalure .
821,VIT_877,candidatename,Ishaan Vyas .
822,VIT_877,referencescmob1,"Dinya Sheney - 14,886014 ."
823,MIT_385,nationality,Indian
824,MIT_385,Dateofbirth,11/9 ( 1983 .
825,MIT_385,Fatherhusbandname,Kalpik Biswas .
826,MIT_385,permanentaddress,"42 , Ray Road , Moradabad - 43/968"
827,MIT_385,experience,9 years at Misra Gulali and Lad
828,MIT_385,date,(2 ( 21 ( 2023 .
829,MIT_385,presentaddress,"H. No. 38R. Bava Path , Sagar. 362103"
830,MIT_385,gender,Female .
831,MIT_385,bloodgroup,A-
832,MIT_385,experience1,I. 10 years at Narang Ranganathan and Ram
833,MIT_385,qualification,Diploma .
834,MIT_385,languageknown,"Malayalam , Bengali , Tamil"
835,MIT_385,referencescmob2,Lohit Maud - 7400397070
836,MIT_385,pancard,ADOST 24 6H.
837,MIT_385,maritalstatus,married .
838,MIT_385,contactnumber,1 085338052
839,MIT_385,AlternateNo,87673.9097.3 .
840,MIT_385,place,dispur .
841,MIT_385,candidatename,Janani Biswas
842,MIT_385,referencescmob1,Ayaan Bali - 720515244 9
843,TCE_1468,nationality,indian .
844,TCE_1468,Dateofbirth,2/23 (1962 .
845,TCE_1468,Fatherhusbandname,chatura hora .
846,TCE_1468,permanentaddress,"941, Deep Street , Rajahmundry 10095 )"
847,TCE_1468,experience,I yeans at SANKAR - PRABHU .
848,TCE_1468,date,(10/02 (2025 .
849,TCE_1468,presentaddress,"H.NO. 64 , MAMEN PATH , JABALPOR 903826"
850,TCE_1468,gender,male #
851,TCE_1468,bloodgroup,it
852,TCE_1468,experience1,8 years at TARA LLC .
853,TCE_1468,qualification,18th P.
854,TCE_1468,languageknown,"English , Malayalam"
855,TCE_1468,referencescmob2,Madhav Dogal -956134018 )
856,TCE_1468,maritalstatus,single .
857,TCE_1468,contactnumber,8851182646 .
858,TCE_1468,AlternateNo,9249159256
859,TCE_1468,place,Bengalur U .
860,TCE_1468,candidatename,Benjamin Hora .
861,TCE_1468,referencescmob1,TEJAS CHACKO -9811786230 .
862,VIT_914,nationality,Indian .
863,VIT_914,Dateofbirth,1/ 28 (1995 .
864,VIT_914,Fatherhusbandname,Maanas Dutta
865,VIT_914,permanentaddress,"022 , Aurora Ganj , Phusro 57.3368"
866,VIT_914,experience,8 years at Sundaram-Mani
867,VIT_914,date,"0"" I got 2024 ."
868,VIT_914,presentaddress,"H. No. 12 , Brian Circle , Howorah b34141"
869,VIT_914,gender,Male .
870,VIT_914,bloodgroup,o-
871,VIT_914,experience1,4 years at Raju-Kibe .
872,VIT_914,qualification,IPHD .
873,VIT_914,languageknown,"Hindi , English"
874,VIT_914,aadhaarcard,614806000000
875,VIT_914,referencescmob2,Hemangini Sengupta - 9b34809460
876,VIT_914,maritalstatus,Married .
877,VIT_914,contactnumber,9081709116
878,VIT_914,AlternateNo,9360420646
879,VIT_914,place,Bengaluru .
880,VIT_914,candidatename,Xavier Dutta .
881,VIT_914,referencescmob1,Yachana Srinivasan-1902000908
882,TCE_1409,nationality,Indian
883,TCE_1409,Dateofbirth,2 (22 ( 2006 .
884,TCE_1409,Fatherhusbandname,meet ball .
885,TCE_1409,permanentaddress,"021205 , Khatri Circle , Adoni-188083"
886,TCE_1409,experience,"10 years at Reddy Sarin and Palla"""
887,TCE_1409,date,aq ( 20 ( 2022
888,TCE_1409,presentaddress,"164 , Bajwa Circle , Faridabad -"
889,TCE_1409,gender,Female
890,TCE_1409,bloodgroup,Bt .
891,TCE_1409,experience1,I years at Dani' Iresome .
892,TCE_1409,qualification,Diploma .
893,TCE_1409,languageknown,Kannada English . Tamil
894,TCE_1409,referencescmob2,Sara Konda - 171284800-
895,TCE_1409,maritalstatus,single .
896,TCE_1409,contactnumber,8 b 37.59 2.6 .
897,TCE_1409,AlternateNo,"8 2,850 4.59 0 ."
898,TCE_1409,place,Agartala .
899,TCE_1409,candidatename,Yoshita Bali .
900,TCE_1409,referencescmob1,Krish Puri-9169172162
901,MIT_174,nationality,Indian
902,MIT_174,Dateofbirth,bl 2611961 .
903,MIT_174,Fatherhusbandname,Zayyan Dhar .
904,MIT_174,permanentaddress,"71/287 , Natonajan Zita , Ramganh-566863"
905,MIT_174,experience,9 Years at Tank Inc.
906,MIT_174,date,10/18 (20.24 .
907,MIT_174,presentaddress,"83. Kabar Gany , Hubli - Dhanneod-bo256"
908,MIT_174,gender,Make
909,MIT_174,bloodgroup,at
910,MIT_174,experience1,1 Years at tribal-Ganguly .
911,MIT_174,qualification,12th pass .
912,MIT_174,languageknown,"Gujarati , Telugu"
913,MIT_174,aadhaarcard,7.22.65 6000000
914,MIT_174,referencescmob2,Gagan Choudhury - 8129501811
915,MIT_174,pancard,VCJRH14937 .
916,MIT_174,maritalstatus,single .
917,MIT_174,contactnumber,9204271719 .
918,MIT_174,AlternateNo,8848619185
919,MIT_174,place,chardigarh .
920,MIT_174,candidatename,Gumbir Dhar .
921,MIT_174,referencescmob1,Aashi D'Alia -7747769762
922,TCE_1251,nationality,Indian .
923,TCE_1251,Dateofbirth,3/ 1994
924,TCE_1251,Fatherhusbandname,Patrick Dhan .
925,TCE_1251,permanentaddress,"36 , Dash path , Nandyal -470237"
926,TCE_1251,experience,9 years at Deol Verty and Kuruvilla
927,TCE_1251,date,12 (20 ( 2025
928,TCE_1251,presentaddress,"H. No. 55 , chand , Mosur 121744 ."
929,TCE_1251,gender,male
930,TCE_1251,bloodgroup,0 -
931,TCE_1251,experience1,8 years at La La La Laude and Sathe
932,TCE_1251,qualification,PhD .
933,TCE_1251,languageknown,"Malayalam , Tamil , Bengali"
934,TCE_1251,referencescmob2,Krisha Upadhyay -794196569
935,TCE_1251,maritalstatus,married .
936,TCE_1251,contactnumber,7268211919 .
937,TCE_1251,AlternateNo,838958 4.39 ) .
938,TCE_1251,place,Kohima .
939,TCE_1251,candidatename,Warinder Dharr .
940,TCE_1251,referencescmob1,Nicholas Patil-7.39.20.39 .
941,VIT_786,nationality,Indian .
942,VIT_786,Dateofbirth,af 14 ) 2004 .
943,VIT_786,Fatherhusbandname,Aarnav Hayer .
944,VIT_786,permanentaddress,"45 , Bandi Path , Saharanpur - 101 850 ."
945,VIT_786,experience,6 Years at Divan PLC .
946,VIT_786,date,09 104 ( 2023 .
947,VIT_786,presentaddress,"18/91 , Prasad Zila , Ekawah be 7.2.684"
948,VIT_786,gender,Male .
949,VIT_786,bloodgroup,B t
950,VIT_786,experience1,2 years at Groel Kopoor and keer .
951,VIT_786,qualification,12th parts .
952,VIT_786,languageknown,"Kannada , Bengali , Telugu , Hindi"
953,VIT_786,aadhaarcard,"8 43. 5490,0,000 #"
954,VIT_786,referencescmob2,Dayika Panchal - 9043552042 .
955,VIT_786,maritalstatus,single .
956,VIT_786,contactnumber,82466 58838
957,VIT_786,AlternateNo,9360838954 .
958,VIT_786,place,Gang to K.
959,VIT_786,candidatename,Tejas Hayer
960,VIT_786,referencescmob1,Varsha Mukti - 72-597-350
961,MIT_488,nationality,Indian .
962,MIT_488,Dateofbirth,a (29 ( 1991 .
963,MIT_488,Fatherhusbandname,Tejas Kala .
964,MIT_488,permanentaddress,"31/535 , Roy Nagar , Udaipur 168455"
965,MIT_488,experience,7 years at Pillay Swaminathan and Rai
966,MIT_488,date,08 (05 (2024 .
967,MIT_488,presentaddress,"10/4 , Choudhy , Bhilai-232154"
968,MIT_488,gender,Male .
969,MIT_488,bloodgroup,AB T.
970,MIT_488,experience1,7 years at Sangha-Guha .
971,MIT_488,qualification,phD .
972,MIT_488,languageknown,"English , Gujarati , Bengali ."
973,MIT_488,referencescmob2,Devika Borde - 7459 261684 .
974,MIT_488,pancard,Qumzh 374dn
975,MIT_488,maritalstatus,married .
976,MIT_488,contactnumber,8450588804 .
977,MIT_488,AlternateNo,9636702842 .
978,MIT_488,place,Raipur .
979,MIT_488,candidatename,Baljiwan Kala .
980,MIT_488,referencescmob1,Ekantika Aill - 9518536910 .
981,MIT_662,nationality,Indian .
982,MIT_662,Dateofbirth,3/23 ( 1982 .
983,MIT_662,Fatherhusbandname,Balveer Vora .
984,MIT_662,permanentaddress,"92/44 , Manwan Maria , Fariala 076937"
985,MIT_662,experience,I Years at Barman-Kohli .
986,MIT_662,date,02108 12024 .
987,MIT_662,presentaddress,H.NO.48. Ram Chowk. Sou-pat-488491
988,MIT_662,gender,female .
989,MIT_662,bloodgroup,B -
990,MIT_662,experience1,9 Years At Varghese Inc.
991,MIT_662,qualification,10th Pass .
992,MIT_662,languageknown,"Malayalam , Kannada , Gujarati , Tamil"
993,MIT_662,aadhaarcard,9188 56000000
994,MIT_662,referencescmob2,Mashoda Vaudya - 8920875263 .
995,MIT_662,pancard,VSOR C.5236N.
996,MIT_662,maritalstatus,Married .
997,MIT_662,contactnumber,7 177296545
998,MIT_662,AlternateNo,706 36717 362 .
999,MIT_662,place,Gavarok
1000,MIT_662,candidatename,Zarna Vora .
1001,MIT_662,referencescmob1,Shivansh Pillay - 9397594944 .
1002,MIT_199,nationality,Indian
1003,MIT_199,Dateofbirth,12/2/967 .
1004,MIT_199,Fatherhusbandname,Chandran Kashyap
1005,MIT_199,permanentaddress,"836, Behl Road 9Gwallor-0911-9 ."
1006,MIT_199,experience,9 Years of Dani Ramanathan and Lal
1007,MIT_199,date,0wl 12 ( 2025
1008,MIT_199,presentaddress,"H.NO.609 , Bala Street , Aurangalad"
1009,MIT_199,gender,Female .
1010,MIT_199,bloodgroup,at
1011,MIT_199,experience1,2 years at Dutt Naidu and Tani
1012,MIT_199,qualification,Ph D .
1013,MIT_199,languageknown,"Telugu , English"
1014,MIT_199,aadhaarcard,53504 2000000
1015,MIT_199,referencescmob2,Adureta-Gooke -79 01573183
1016,MIT_199,maritalstatus,married .
1017,MIT_199,contactnumber,9477258838 .
1018,MIT_199,AlternateNo,809 20212 21 .
1019,MIT_199,place,Panaji .
1020,MIT_199,candidatename,Urmi Kashyap
1021,MIT_199,referencescmob1,Hredham Dhar-9886918001
1022,VIT_870,nationality,Indian .
1023,VIT_870,Dateofbirth,5/ In ( 1961 .
1024,VIT_870,Fatherhusbandname,Gauisang Balay
1025,VIT_870,permanentaddress,"335 , Choudherry Nagar , Gaya-nwo ."
1026,VIT_870,experience,It years at Chand Muni Anglkwalia
1027,VIT_870,date,ob (02 ( 2024 .
1028,VIT_870,presentaddress,"36/077 , Swaminathan Street ,"
1029,VIT_870,gender,Female .
1030,VIT_870,bloodgroup,Bt .
1031,VIT_870,experience1,a years at Malhotre Group .
1032,VIT_870,qualification,PhD .
1033,VIT_870,languageknown,"Tamil , Gujarati , Kannada , Malayalam"
1034,VIT_870,referencescmob2,Yash Banik - 8592140509 .
1035,VIT_870,pancard,GA XZF 1554L
