,folder,file,pred_text,actual_text
398,MIT_200,presentaddress,66157 . Misna Street . Mangalore,"66/572, Misra Street, Mangalore 155799"
399,MIT_200,gender,Female .,Female
400,MIT_200,bloodgroup,Ab-,AB-
401,MIT_200,experience1,I years at Sun Ltd .,1 years at Sur Ltd
402,MIT_200,qualification,Diploma .,Diploma
403,MIT_200,languageknown,"Kannada , Gujarati , Bengali , Malayalam","Kannada, Gujarati, Bengali, Malayalam"
404,MIT_200,aadhaarcard,295208000000 .,295000000000.0
405,MIT_200,referencescmob2,Amrita Mahal - 7406194735,Amrita Mahal - 7406194735
406,MIT_200,maritalstatus,Married .,Married
407,MIT_200,contactnumber,7848282991 .,7848282991
408,MIT_200,AlternateNo,9195488769 .,9195488769
409,MIT_200,place,shillong .,Shillong
410,MIT_200,candidatename,Radhika Johnal,Radhika Johal
411,MIT_200,referencescmob1,Thomas Chacko - 9673-5.9.8 .,Thomas Chacko - 9673351988
412,TCE_1413,Dateofbirth,A ( 27 ( 2005,4/27/2005
413,TCE_1413,Fatherhusbandname,Nitesh Khako,Nitesh Chacko
414,TCE_1413,permanentaddress,"03,00 , himself Mary , Parihati","03/00, Shroff Marg, Panihati 680606"
415,TCE_1413,experience,3 years at Kant Ple,3 years at Kant PLC
416,TCE_1413,date,01 ( 14 ( 2022 .,1/14/2022
417,TCE_1413,presentaddress,"Hino , 09 . Data Nagay , Oehanis","H.No. 09, Dalal Nagar, Dehri-848936"
418,TCE_1413,gender,Female .,Female
419,TCE_1413,bloodgroup,bt .,B+
420,TCE_1413,experience1,9 years at Kapur-Gulati,9 years at Kapur-Gulati
421,TCE_1413,qualification,Gnaquate,Graduate
422,TCE_1413,languageknown,"English ; Malayalam , Telugu","English, Malayalam, Telugu"
423,TCE_1413,referencescmob2,Isaac Taylor - 86343646 4,Isaac Tailor - 8634364647
424,TCE_1413,maritalstatus,single .,Single
425,TCE_1413,contactnumber,"829 50 1,5056 .",8295075056
426,TCE_1413,AlternateNo,9076252521 .,9076285251
427,TCE_1413,place,Ranchi .,Ranchi
428,TCE_1413,candidatename,Qashi Takoko,Aashi Chacko
429,TCE_1413,referencescmob1,Meahama Bhattachanyya -1166709134,Meghana Bhattacharyya - 7766709134
430,MIT_110,nationality,Indieva .,Indian
431,MIT_110,Dateofbirth,7thaliaas,7/18/1995
432,MIT_110,Fatherhusbandname,Ladeshman Mercer,Lakshit Mangat
433,MIT_110,permanentaddress,"58 )0 , Dalwensham Street , Dhanbad","58/70, Balakrishnan Street, Dhanbad 601662"
434,MIT_110,experience,4 Years at Sassy - Dalal,4 years at Sastry-Dalal
435,MIT_110,date,not different .,10-03-2025
436,MIT_110,presentaddress,"H. no. 980 , Thaverir zil in , Targalpes .","H.No. 988, Jhaveri Zila, Jamalpur 424932"
437,MIT_110,gender,Maha,Male
438,MIT_110,experience1,"2"" years at their Drgyr.",2 years at Dixit-Dugar
439,MIT_110,qualification,post-Grachane,Post-Graduate
440,MIT_110,languageknown,"Gujmati , Telugu .","Gujarati, Telugu"
441,MIT_110,aadhaarcard,"8k 44,680000bp .",864000000000.0
442,MIT_110,referencescmob2,Rudtahvallen Gvossu396 v66 .,Rudra Walla - 9084396566
443,MIT_110,maritalstatus,Sing live .,Single
444,MIT_110,contactnumber,"80446,60 bx",8044636065
445,MIT_110,AlternateNo,"76,0,5b.267 .",7670561267
446,MIT_110,place,Raiipur .,Raipur
447,MIT_110,candidatename,Godd Margur .,Gopal Mangat
448,MIT_110,referencescmob1,"Dohan Moore ) 55,35540 )8",Ishani Muni - 7553554078
449,VIT_921,nationality,Indian .,Indian
450,VIT_921,Dateofbirth,"H2I,2001 .",1/2/2001
451,VIT_921,Fatherhusbandname,Heobby Lad .,Henry Lad
452,VIT_921,permanentaddress,H. No.01 . M.ofychoukadi 655889,"H.No. 01, Murty Chowk, Thoothukudi 655899"
453,VIT_921,experience,2year of Sarma Mishra and,2 years at Sarna  Mishra and Wagle
454,VIT_921,date,6 (23 ( 2023 .,8/23/2023
455,VIT_921,presentaddress,"33 , Agricultural circuitback COPMAN","33, Aggarwal Circle, Cuttack 609404"
456,VIT_921,gender,Female .,Female
457,VIT_921,bloodgroup,A.BUT,AB+
458,VIT_921,experience1,""" Years at Bassak - Bassi",9 years at Basak-Bassi
459,VIT_921,qualification,12th place .,12th Pass
460,VIT_921,languageknown,"Bengali , Tarsil , Guitarate","Bengali, Tamil, Gujarati"
461,VIT_921,aadhaarcard,6 10692000000,670692000000
462,VIT_921,referencescmob2,Hatlica-Deal - 1954-34-25 .,Watika Deol - 7954134425
463,VIT_921,maritalstatus,Single .,Single
464,VIT_921,contactnumber,18592 )3/9.,7859273795
465,VIT_921,AlternateNo,901654.209 ) .,9016542091
466,VIT_921,place, ( Weignovo .,Lucknow
467,VIT_921,candidatename,Ganga Lad .,Ganga Lad
468,VIT_921,referencescmob1,Militati Naidur - 9TT341999 is,Mitali Naidu - 9773999975
469,MIT_547,nationality,Indian,Indian
470,MIT_547,Dateofbirth,11/ 1995,11-01-1995
471,MIT_547,Fatherhusbandname,Fitan Vora .,Fitan Vora
472,MIT_547,permanentaddress,"37144 . Nanda , Tharfjavou 1353/","37/44, Nanda, Thanjavur 135317"
473,MIT_547,experience,4 years at choudhry PLC,4 years at Choudhry PLC
474,MIT_547,date,01 (23 (2022 .,1/23/2022
475,MIT_547,presentaddress,"H.No. 688 , Jane Path , Bhusawal 678096","H.No. 688, Sane Path, Bhusawal 678096"
476,MIT_547,gender,male .,Male
477,MIT_547,bloodgroup,Bt .,B+
478,MIT_547,experience1,3 years at Duke and Sons .,3 years at Dube and Sons
479,MIT_547,qualification,Diploma .,Diploma
480,MIT_547,languageknown,"Maratti , Kannada , Telugu .","Marathi, Kannada, Telugu"
481,MIT_547,aadhaarcard,76187200000,762000000000.0
482,MIT_547,referencescmob2,Yahvi Suresh - 760880636 .,Yahvi Suresh - 7608880636
483,MIT_547,maritalstatus,Married .,Married
484,MIT_547,contactnumber,7361608588 .,7361608588
485,MIT_547,AlternateNo,8615783037 .,8615783037
486,MIT_547,place,chennai .,Chennai
487,MIT_547,candidatename,Fariq Vora .,Fariq Vora
488,MIT_547,referencescmob1,Hemangini Narayan - 791662083 .,Hemangini Narayan - 7991662083
489,VIT_734,nationality,Indian,Indian
490,VIT_734,Dateofbirth,05.07 . 1981 .,05-07-1981
491,VIT_734,Fatherhusbandname,Velant Mallyan,Vedant Mahajan
492,VIT_734,permanentaddress,"48/10 , Mchand Naggar's,00 28 .","48/15, Mand Nagar, Jehanabad 356028"
493,VIT_734,experience,"3 Years at 8inghal Sarkar E , Kala",3 years at Singhal  Sarkar and Kala
494,VIT_734,date,10. b.2025,10-02-2025
495,VIT_734,presentaddress,"H. No. 57 , Singh Chovox ,","H.No. 57, Singh Chowk, Pali-607410"
496,VIT_734,gender,Male .,Male
497,VIT_734,bloodgroup,A -,A-
498,VIT_734,experience1,1Year at Thakur-Garde .,1 years at Thakur-Garde
499,VIT_734,qualification,Diploma .,Diploma
500,VIT_734,languageknown,"Telugu , Malayalam , Tamil , Beng","Telugu, Malayalam, Tamil, Bengali"
501,VIT_734,aadhaarcard,617 392000000,617000000000.0
502,VIT_734,referencescmob2,Alexander Ba'ini - 8908169074,Alexander Saini - 8908169074
503,VIT_734,maritalstatus,Niaquied .,Married
504,VIT_734,contactnumber,74b14 71822,7461471822
505,VIT_734,AlternateNo,850 5535292,8505535292
506,VIT_734,place,DI's pure .,Dispur
507,VIT_734,candidatename,Nareen Mahnajan,Naveen Mahajan
508,VIT_734,referencescmob1,Nimnat Rajagopal - 799034580 .,Nimrat Rajagopal - 7990345801
509,MIT_605,nationality,Indian,Indian
510,MIT_605,Dateofbirth,7/27 ( 1982 .,7/27/1982
511,MIT_605,Fatherhusbandname,Aadi Bala .,Aadi Bala
512,MIT_605,permanentaddress,"428 , Khanna Path , Gopalpur","428, Khanna Path, Gopalpur-601991"
513,MIT_605,experience,5 Years at Toilor Inc.,5 years at Tailor Inc
514,MIT_605,date,02 (02 ( 2023 .,02-02-2023
515,MIT_605,presentaddress,"68 ( 803 , Ratti Zila , Farrukhqabad ,","68/803, Ratti Zila, Farrukhabad 951279"
516,MIT_605,gender,Female .,Female
517,MIT_605,bloodgroup,at,A+
518,MIT_605,experience1,8 Years at Varty Samra and Bandi,8 years at Varty  Samra and Bandi
519,MIT_605,qualification,PhD .,PhD
520,MIT_605,languageknown,"Kannada , Marathi .","Kannada, Marathi"
521,MIT_605,aadhaarcard,"89650100,000",897000000000.0
522,MIT_605,referencescmob2,Aarnav Dani - 7344540532,Aarnav Dani - 7344540532
523,MIT_605,maritalstatus,married .,Married
524,MIT_605,contactnumber,91 1/2.39555,9113239555
525,MIT_605,AlternateNo,87 6 4.89 4.887,8764894887
526,MIT_605,place,Shillong .,Shillong
527,MIT_605,candidatename,Urvashi Bala .,Urvashi Bala
528,MIT_605,referencescmob1,Anmol Vig - 9113305320 .,Anmol Vig - 9713305320
529,TCE_1203,nationality,Indian,Indian
530,TCE_1203,Dateofbirth,2/5 ( 1912 .,2/15/1972
531,TCE_1203,Fatherhusbandname,Benjamin Samra .,Benjamin Samra
532,TCE_1203,permanentaddress,"18-subramaniam zida , Ambassador -","18, Subramaniam Zila, Ambattur-096199"
533,TCE_1203,experience,3 years at nail pass and Karen,3 years at Bail  Dass and Karan
534,TCE_1203,date,"off 14,023",1/11/2023
535,TCE_1203,presentaddress,"94 , Tata , Bangkok-681659","94, Tata, Gangtok-687659"
536,TCE_1203,gender,Female .,Female
537,TCE_1203,bloodgroup,AB -,AB-
538,TCE_1203,experience1,A years at Srivastara Group,4 years at Srivastava Group
539,TCE_1203,qualification,10th pass .,10th Pass
540,TCE_1203,languageknown,Bengali-Telugu,"Bengali, Telugu"
541,TCE_1203,referencescmob2,Vedika Mutti -9609191328,Vedika Mutti - 9609797328
542,TCE_1203,maritalstatus,married .,Married
543,TCE_1203,contactnumber,8419740590,8419740590
544,TCE_1203,AlternateNo,83H 6092312 .,8346092312
545,TCE_1203,place,Kolkata .,Kolkata
546,TCE_1203,candidatename,Pooja Samra .,Pooja Samra
547,TCE_1203,referencescmob1,Hemlangini comar -8-80911398,Hemangini Comar - 8780911398
548,TCE_1247,nationality,Indian .,Indian
549,TCE_1247,Dateofbirth,6 ( 25 ( 1979 .,6/25/1979
550,TCE_1247,Fatherhusbandname,Wriddlich Bala .,Wriddhish Bala
551,TCE_1247,permanentaddress,"36/ Chakrabart Mary , Darangere","38/68, Chakrabarti Marg, Davanagere 879050"
552,TCE_1247,experience,7 Years at Chopra Taggi and Aubani,7 years at Chopra  Jaggi and Gulati
553,TCE_1247,date,inf to ( as,11/17/2022
554,TCE_1247,presentaddress,"41/45 , Thaker Zila , Delhi-568 825","41/75, Thaker Zila, Delhi-565825"
555,TCE_1247,gender,Male .,Male
556,TCE_1247,bloodgroup,0 -,O-
557,TCE_1247,experience1,speech at Iceer-kakar .,5 years at Keer-Kakar
558,TCE_1247,qualification,12th Park .,12th Pass
559,TCE_1247,languageknown,"banada , Malayalam .","Kannada, Malayalam"
560,TCE_1247,referencescmob2,Valana Datta - 8&61b.566,Vasana Datta - 8816168566
561,TCE_1247,maritalstatus,Marneed .,Married
562,TCE_1247,contactnumber,99 7 7.8 306 1 .,9977583061
563,TCE_1247,AlternateNo,841 9.50271 .,8419150271
564,TCE_1247,place,Dehradun,Dehradun
565,TCE_1247,candidatename,Azaan Bala .,Azaan Bala
566,TCE_1247,referencescmob1,"Samuh Barman - 97,2481929",Samesh Barman - 9724381929
567,MIT_416,nationality,Indian,Indian
568,MIT_416,Dateofbirth,12 ( 21/2005 .,12/21/2005
569,MIT_416,Fatherhusbandname,Ekaraj keer,Ekaraj Keer
570,MIT_416,permanentaddress,"611 , Sehgal Ganj , Jalandhar 519857 ,","611, Sehgal Ganj, Jalandhar 519854"
571,MIT_416,experience,9 years at Jaggi-shan,9 years at Jaggi-Shan
572,MIT_416,date,b2/9 ( 2025 .,2/19/2025
573,MIT_416,presentaddress,"54181 , Sandal Circle , Rampre-300099","54/81, Sandal Circle, Rampur-300099"
574,MIT_416,gender,female .,Female
575,MIT_416,bloodgroup,bt .,B+
576,MIT_416,experience1,8 Years at Wali Sharif and Bassi,8 years at Wali  Sharaf and Basu
577,MIT_416,qualification,Graduate .,Graduate
578,MIT_416,languageknown,"Valayalam , Telungu , Kannada , English","Malayalam, Telugu, Kannada, English"
579,MIT_416,aadhaarcard,940701000000,941000000000.0
580,MIT_416,referencescmob2,Mason Badami - 866580333 .,Mason Badami - 8665280333
581,MIT_416,pancard,WZX HB1713U.,WZXHB1713U
582,MIT_416,maritalstatus,single .,Single
583,MIT_416,contactnumber,8252299753 .,8252299753
584,MIT_416,AlternateNo,9 8.8688 94 .,9832868894
585,MIT_416,place,Epangtok .,Gangtok
586,MIT_416,candidatename,Form keen .,Forum Keer
587,MIT_416,referencescmob1,Yachana Dhaliwal -8557420441,Yachana Dhaliwal - 8567420441
588,MIT_122,nationality,Indian .,Indian
589,MIT_122,Dateofbirth,5141 1974 .,05-04-1974
590,MIT_122,Fatherhusbandname,Raghov Iyeingas .,Raghav Iyengar
591,MIT_122,permanentaddress,"H.NO. 176 , 02a Street , Sagan 92983 ,","H.No. 776, Oza Street, Sagar 929831"
592,MIT_122,experience,10 years at Sinha PLC .,10 years at Sinha PLC
593,MIT_122,date,07l131 2025 .,7/13/2025
594,MIT_122,presentaddress,"12165 , Shankas Street , Secunderabad -35209 0","72/65, Shankar Street, Secunderabad-352090"
595,MIT_122,gender,Female .,Female
596,MIT_122,bloodgroup,At,A+
597,MIT_122,experience1,9 years at Bhagar-Sarin .,9 years at Bhagat-Sarin
598,MIT_122,qualification,Graduate .,Graduate
599,MIT_122,languageknown,"Tamil , Bengali , Gujarati , Marathi","Tamil, Bengali, Gujarati, Marathi"
600,MIT_122,aadhaarcard,2863320000000,286000000000.0
601,MIT_122,referencescmob2,Turvi Hallick - 17913188 do,Turvi Mallick - 7791378820
602,MIT_122,pancard,HRIJG 5455E.,HRIJG5455E
603,MIT_122,maritalstatus,Married .,Married
604,MIT_122,contactnumber,810039 (53 ) .,8100391531
605,MIT_122,AlternateNo,9320209009 .,9320209009
606,MIT_122,place,Hyderabad .,Hyderabad
607,MIT_122,candidatename,Taiveni Tyengar .,Triveni Iyengar
608,MIT_122,referencescmob1,Uruirda Kalita' 978_1872013 .,Vrinda Kalita - 9787872013
609,TCE_1262,nationality,Indian .,Indian
610,TCE_1262,Dateofbirth,11 ( as ( 1970 .,11/25/1970
611,TCE_1262,Fatherhusbandname,Kevin Bhangava .,Kevin Bhargava
612,TCE_1262,permanentaddress,HINDUS # # 24thnamworthy many,"H.No. 85, Krishnamurthy Marg, Kanpur 462404"
613,TCE_1262,experience,4 years at Noir-Manne .,4 years at Nair-Manne
614,TCE_1262,date,91 29/2024,9/29/2024
615,TCE_1262,presentaddress,"99/32 , Boise Xila , Mahestala -4.2179","99/32, Bose Zila, Maheshtala-442179"
616,TCE_1262,gender,Female .,Female
617,TCE_1262,bloodgroup,Ab -,AB-
618,TCE_1262,experience1,1years at Framesh-Aggarwal,1 years at Ramesh-Aggarwal
619,TCE_1262,qualification,Post-graduate .,Post-Graduate
620,TCE_1262,languageknown,"Yujarati , Kannada","Gujarati, Kannada"
621,TCE_1262,referencescmob2,"Grown Samra - a 7,2,66-2.3",Gavin Samra - 9792666523
622,TCE_1262,maritalstatus,married .,Married
623,TCE_1262,contactnumber,1 3/96550,7373796550
624,TCE_1262,AlternateNo,9860 513557 .,9860513537
625,TCE_1262,place,Pancaj i .,Panaji
626,TCE_1262,candidatename,Izaitra Bhangava .,Zaitra Bhargava
627,TCE_1262,referencescmob1,gopal Ravel - 1724467969,Gopal Ravel - 7724467969
628,MIT_501,nationality,Indian .,Indian
629,MIT_501,Dateofbirth,12 (21 ( 1960 .,12/21/1960
630,MIT_501,Fatherhusbandname,Veer Ben .,Veer Ben
631,MIT_501,permanentaddress,"32,863 , Chowdhury Nagur , Ourgapur ,","32/863, Chowdhury Nagar, Durgapur-008484"
632,MIT_501,experience,b Years at Kerpe Ltd .,6 years at Karpe Ltd
633,MIT_501,date,10 (08 ) 2025 .,10-08-2025
634,MIT_501,presentaddress,"23.91 , Phalle Street , Ratlam 67.706 .","23/37, Bhalla Street, Ratlam 676706"
635,MIT_501,gender,female .,Female
636,MIT_501,bloodgroup,or,O+
637,MIT_501,experience1,10 years at Wagle Dequi and Charden,10 years at Wagle  Desai and Chander
638,MIT_501,qualification,Post-Graduate .,Post-Graduate
639,MIT_501,languageknown,"Kannad a , Marathi .","Kannada, Marathi"
640,MIT_501,aadhaarcard,"984550,000000",985000000000.0
641,MIT_501,referencescmob2,smarth Kala - 802405794 .,Samarth Kala - 8624057984
642,MIT_501,maritalstatus,Married .,Married
643,MIT_501,contactnumber,8 547763 769 .,8547763789
644,MIT_501,AlternateNo,561390 75007 .,8139075007
645,MIT_501,place,Mumbaw .,Mumbai
646,MIT_501,candidatename,Hugoka Ben .,Mugdha Ben
647,MIT_501,referencescmob1,"Lipika Kulkarni - 87.5363,0009 .",Lipika Kulkarni - 8753637009
648,TCE_1310,nationality,Indian .,Indian
649,TCE_1310,Dateofbirth,m ( 1996 .,11/23/1996
650,TCE_1310,Fatherhusbandname,Charles Krishnan .,Charles Krishnan
651,TCE_1310,permanentaddress,"oba , Grokhale Mary , Budget-8-36 .","064, Gokhale Marg, Bidar-729836"
652,TCE_1310,experience,3 years at Sagan Devan and Swami,3 years at Sagar  Devan and Swaminathan
653,TCE_1310,date,"08 100,00095 .",8/2/2025
654,TCE_1310,presentaddress,"30/755 , Roy Chouvk , Nachmid - 841,00","30/755, Ray Chowk, Nadiad-841300"
655,TCE_1310,gender,Male .,Male
656,TCE_1310,bloodgroup,At,A+
657,TCE_1310,experience1,1 years at pandit Suri and chair .,7 years at Pandit  Suri and Char
658,TCE_1310,qualification,Graduate .,Graduate
659,TCE_1310,languageknown,"Tamil , Telugu , Kannada","Tamil, Telugu, Kannada"
660,TCE_1310,referencescmob2,pratyush Thakur- 9839811921 .,Pratyush Thakur - 9839811921
661,TCE_1310,maritalstatus,Married .,Married
662,TCE_1310,contactnumber,889 8bbbb889,8898666689
663,TCE_1310,AlternateNo,97 9 2/4.970 .,9792641970
664,TCE_1310,place,Dehradus .,Dehradun
665,TCE_1310,candidatename,Vedant Krishnan .,Vedant Krishnan
666,TCE_1310,referencescmob1,Dalaza Butala - 921578575 .,Dalaja Butala - 9215783575
667,TCE_1332,nationality,Indian .,Indian
668,TCE_1332,Dateofbirth,2 ) 10 ) 1999 .,2/10/1999
669,TCE_1332,Fatherhusbandname,Tornack Dorsa .,Tarak Dora
670,TCE_1332,permanentaddress,"888 , Kant , Nanded 442823","888, Kant, Nanded 442823"
671,TCE_1332,experience,4 years at Ben PLC,4 years at Ben PLC
672,TCE_1332,date,09 ( 15/2023 .,9/15/2023
673,TCE_1332,presentaddress,"226 , Asiya Naqar , Thansi -3149 73 ,","226, Arya Nagar, Jhansi-349731"
674,TCE_1332,gender,Female .,Female
675,TCE_1332,bloodgroup,0 -,O-
676,TCE_1332,experience1,5 years at Aggarwal LLC .,5 years at Aggarwal LLC
677,TCE_1332,qualification,Phud .,PhD
678,TCE_1332,languageknown,"Marathi , Hindi , Gujarati , Telugu","Marathi, Hindi, Gujarati, Telugu"
679,TCE_1332,referencescmob2,Frederick Bail -8 4.3810.9.7.,Frederick Bail - 8438109771
680,TCE_1332,maritalstatus,I Marnied .,Married
681,TCE_1332,contactnumber,77 3. 458374 .,7732458374
682,TCE_1332,AlternateNo,773 2.39 6.5.4 .,7732396534
683,TCE_1332,place,Ranchi .,Ranchi
684,TCE_1332,candidatename,Vrighti Dora .,Vrishti Dora
685,TCE_1332,referencescmob1,Jeet Sankan - 8 638 613830,Jeet Sankar - 8638613830
686,VIT_766,nationality,Indian .,Indian
687,VIT_766,Dateofbirth,( 26 ) 1970 .,4/26/1970
688,VIT_766,Fatherhusbandname,Warias Balay .,Warjas Balay
689,VIT_766,permanentaddress,"G7J12 , Navang Mary , Kozhikode 829127","67/12, Narang Marg, Kozhikode 829127"
690,VIT_766,experience,2 years at Thakkar Ltd .,2 years at Thakkar Ltd
691,VIT_766,date,04 ( 12 ( 2022,04-12-2022
692,VIT_766,presentaddress,"58 , Crolla Chowk , Bujandshahr - 41,048","58, Golla Chowk, Bulandshahr-411048"
693,VIT_766,gender,female .,Female
694,VIT_766,bloodgroup,b t,B+
695,VIT_766,experience1,9 years at Shan Setty and Bix .,9 years at Shan  Setty and Bir
696,VIT_766,qualification,post-graduate .,Post-Graduate
697,VIT_766,languageknown,"Tamil , English , malayalam .","Tamil, English, Malayalam"
698,VIT_766,aadhaarcard,"88 309 300,000000.0",883000000000.0
699,VIT_766,referencescmob2,nidhi Bal - 810905998 .,Nidhi Bal - 8109059958
700,VIT_766,maritalstatus,married .,Married
701,VIT_766,contactnumber,7069161248 .,7069161248
702,VIT_766,AlternateNo,7464 25 110 7 .,7464251107
703,VIT_766,place,Dehratun .,Dehradun
704,VIT_766,candidatename,Talsa Balay .,Jalsa Balay
705,VIT_766,referencescmob1,Nitesh kuruvilla - 8415389164 .,Nitesh Kuruvilla - 8415389164
706,MIT_447,Dateofbirth,6 ( 18 ( 1960 .,6/18/1960
707,MIT_447,Fatherhusbandname,Ekalinga Wali .,Ekalinga Wali
708,MIT_447,permanentaddress,"H.NO.25 Reddy Ganj , Bhimavaram","H.No. 25, Reddy Ganj, Bhimavaram 237530"
709,MIT_447,experience,1 years at Dar Group,1 years at Dar Group
710,MIT_447,date,9117 ( 2023 .,9/17/2023
711,MIT_447,presentaddress,"H.NO.43 , Roy Path . Ningamabad - 87020","H.No. 43, Raj Path, Nizamabad-870120"
712,MIT_447,gender,Male .,Male
713,MIT_447,bloodgroup,A -,A-
714,MIT_447,experience1,10 years at bill Group,10 years at Gill Group
715,MIT_447,qualification,PhD .,PhD
716,MIT_447,languageknown,"Telugu , Bengali .","Telugu, Bengali"
717,MIT_447,aadhaarcard,487115000000,487000000000.0
718,MIT_447,referencescmob2,Daniel Krish - 9962672532,Daniel Krish - 9962672532
719,MIT_447,maritalstatus,married .,Married
720,MIT_447,contactnumber,9282436718,9282436718
721,MIT_447,AlternateNo,7335886810,7335886810
722,MIT_447,place,Kohima .,Kohima
723,MIT_447,candidatename,Amol Wali .,Amol Wali
724,MIT_447,referencescmob1,Andira Seth - 8138192492,Amaira Seth - 8138192492
725,TCE_1193,nationality,andion .,Indian
726,TCE_1193,Dateofbirth,alisliably .,9/12/1964
727,TCE_1193,Fatherhusbandname,max badal .,Max Badal
728,TCE_1193,permanentaddress,"13 , Sundamann Chaude , Ahmadnagar as 1960","13, Sundaram Chowk, Ahmednagar 951460"
729,TCE_1193,experience,3 years at Gera-surder .,3 years at Gera-Sunder
730,TCE_1193,date,1212012022 .,12/20/2022
731,TCE_1193,presentaddress,""" SUNY , Vodka Road , Kappur 4,61016 .","11/544, Varkey Road, Kanpur 461016"
732,TCE_1193,gender,male .,Male
733,TCE_1193,bloodgroup,bt .,B+
734,TCE_1193,experience1,4 years at God-peran .,4 years at Goel-Devan
735,TCE_1193,qualification,10th pass .,10th Pass
736,TCE_1193,languageknown,"Kannada , Marathi , English , Bengali .","Kannada, Marathi, English, Bengali"
737,TCE_1193,referencescmob2,Dakshesh Morax - 8312454321,Dakshesh Morar - 8312454321
738,TCE_1193,maritalstatus,Mazzied .,Married
739,TCE_1193,contactnumber,8748763237 .,8748763237
740,TCE_1193,AlternateNo,8760342534 .,8760342534
741,TCE_1193,place,Luckenow .,Lucknow
742,TCE_1193,candidatename,Kalpit Medal .,Kalpit Badal
743,TCE_1193,referencescmob1,Roureen Tak -8642299324 .,Ranveer Tak - 8642299324
744,TCE_1054,nationality,Indian,Indian
